state,occupation_code,soc_code,occupation_title,employment,major_group,major_group_name,is_major_group,uber_category,annual_mean_wage,avg_task_importance,avg_skill_level,complexity_raw,job_complexity_index,task_complexity_raw,task_complexity_index,job_price_index
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,4.054444444444445,2.628285714285714,1013610.7415774604,1.5602974268930074,10.656238412698414,1.0965277958533477,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,4.054444444444445,2.446,943311.398917778,1.4520824297892205,9.917171111111113,1.0204777106533873,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,4.054444444444445,2.579142857142857,994658.5676942859,1.5311234778305445,10.45699142857143,1.0760252650470887,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,4.054444444444445,2.264,873122.2433155555,1.3440370486683542,9.179262222222222,0.9445468262139283,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.743846153846154,2.1497142857142855,765536.6939894505,1.1784256863389186,8.04819956043956,0.8281603866970871,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.743846153846154,2.7391428571428573,975438.6344068133,1.5015373544565678,10.254929450549453,1.0552330711410123,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.743846153846154,2.454,873896.1542630771,1.345228365226605,9.187398461538463,0.9453840458986287,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.743846153846154,2.628285714285714,935961.1972367032,1.440767927781993,9.839897362637362,1.0125262356760374,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.743846153846154,2.446,871047.2670446155,1.3408429426830788,9.157447692307693,0.9423021093186821,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.743846153846154,2.579142857142857,918460.8900375825,1.4138289035860476,9.655914065934066,0.9935943395420795,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.743846153846154,2.264,806235.0828246153,1.2410745798178617,8.476067692307693,0.8721880521248961,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,4.592499999999999,2.1497142857142855,939068.3064085712,1.4455508432021633,9.872562857142855,1.0158875177066538,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,4.592499999999999,2.7391428571428573,1196550.751400714,1.841905360683033,12.57951357142857,1.2944329654776303,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,4.592499999999999,2.454,1071990.654405,1.650164299875516,11.269995,1.1596833984027712,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,4.592499999999999,2.628285714285714,1148124.5814264284,1.7673607398480464,12.07040214285714,1.2420453582381057,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,4.592499999999999,2.446,1068495.982345,1.6447847911554654,11.233255,1.155902849426723,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,4.592499999999999,2.579142857142857,1126657.310200714,1.7343151862820214,11.84471357142857,1.2188219859566674,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,4.592499999999999,2.264,988992.1929799997,1.5224009677743144,10.397419999999997,1.0698953602216272,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.799,2.1497142857142855,776814.4792697142,1.1957860976211256,8.16676457142857,0.8403607359319712,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.799,2.7391428571428573,989808.6672991428,1.5236578040794433,10.406003714285715,1.0707786251169338,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.799,2.454,886770.276774,1.365046091502904,9.322746,0.9593113185698701,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.799,2.628285714285714,949749.6537482856,1.4619931302520912,9.984857428571427,1.0274426382028445,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.799,2.446,883879.4201260001,1.3605960634947445,9.292354000000001,0.9561839793080287,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.799,2.579142857142857,931991.5343391428,1.4346572439162548,9.798163714285714,1.0082318398801042,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.799,2.264,818112.4313839999,1.2593579263091172,8.600935999999999,0.8850370111011351,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.9743478260869565,2.1497142857142855,812669.3700864596,1.2509791728206174,8.543712298136645,0.8791486875441077,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.9743478260869565,2.7391428571428573,1035494.584133292,1.5939842277819325,10.88630645962733,1.1202018165185221,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.9743478260869565,2.454,927700.3215939131,1.4280515836465024,9.753049565217392,1.003589590286595,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.9743478260869565,2.628285714285714,993586.594288323,1.5294733400819858,10.445721614906832,1.0748656003081136,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.9743478260869565,2.446,924676.0336669566,1.4233961587609394,9.721254782608696,1.0003179045806894,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.9743478260869565,2.579142857142857,975008.8255941615,1.5008757300706692,10.250410807453417,1.0547681024004067,1.2626974644895792
IN,13-1041,13-1041,Indiana,3.7,13,Business & Financial Operations,False,Management & Business,95119,3.9743478260869565,2.264,855873.4833286955,1.3174852426143768,8.99792347826087,0.9258870547713329,1.2626974644895792
IN,13-1051,13-1051,Indiana,5.3,13,Business & Financial Operations,False,Management & Business,84503,3.869285714285714,2.4245714285714284,792753.0295889794,1.2203210379403762,9.381359591836734,0.9653426619177434,1.1217708748174697
IN,13-1071,13-1071,Indiana,3.0,13,Business & Financial Operations,False,Management & Business,44357,4.067692307692308,2.1677142857142857,391122.04922901106,0.6020720795276906,8.817594725274727,0.9073312114818991,0.5888357891942121
IN,13-1075,13-1075,Indiana,3.5,13,Business & Financial Operations,False,Management & Business,105265,3.6592857142857143,2.407142857142857,927218.696505102,1.427310196094088,8.808423469387755,0.9063874885082309,1.3973848400371698
IN,13-1081,13-1081,Indiana,7.4,13,Business & Financial Operations,False,Management & Business,114828,3.804090909090909,2.738857142857143,1196377.0350327273,1.8416379511234646,10.41886155844156,1.0721016983220935,1.5243329350856232
IN,13-1081,13-1081,Indiana,7.4,13,Business & Financial Operations,False,Management & Business,114828,3.804090909090909,3.057142857142857,1335409.3756363636,2.0556567991885117,11.62964935064935,1.1966918602176504,1.5243329350856232
IN,13-1081,13-1081,Indiana,7.4,13,Business & Financial Operations,False,Management & Business,114828,3.804090909090909,2.575714285714286,1125113.600127273,1.7319388826807884,9.7982512987013,1.0082408523235629,1.5243329350856232
IN,13-1081,13-1081,Indiana,7.4,13,Business & Financial Operations,False,Management & Business,114828,3.566333333333333,2.738857142857143,1121602.874704,1.7265346622835818,9.767677523809523,1.005094808410633,1.5243329350856232
IN,13-1081,13-1081,Indiana,7.4,13,Business & Financial Operations,False,Management & Business,114828,3.566333333333333,3.057142857142857,1251945.6247999999,1.9271772257911874,10.902790476190475,1.1218980231581237,1.5243329350856232
IN,13-1081,13-1081,Indiana,7.4,13,Business & Financial Operations,False,Management & Business,114828,3.566333333333333,2.575714285714286,1054793.43996,1.6236918402343512,9.185855714285715,0.9452252970813539,1.5243329350856232
IN,13-1081,13-1081,Indiana,7.4,13,Business & Financial Operations,False,Management & Business,114828,3.7638709677419357,2.738857142857143,1183727.964510968,1.8221666576790265,10.308704884792627,1.0607665676806035,1.5243329350856232
IN,13-1081,13-1081,Indiana,7.4,13,Business & Financial Operations,False,Management & Business,114828,3.7638709677419357,3.057142857142857,1321290.3421935483,2.033922724511327,11.506691244239631,1.1840394611081217,1.5243329350856232
IN,13-1081,13-1081,Indiana,7.4,13,Business & Financial Operations,False,Management & Business,114828,3.7638709677419357,2.575714285714286,1113217.9845677423,1.7136274169597774,9.694656221198159,0.9975809104569833,1.5243329350856232
IN,13-1082,13-1082,Indiana,3.8,13,Business & Financial Operations,False,Management & Business,104487,3.9780578709698577,2.476408055021274,1029332.2141693858,1.5844982095267575,9.851294555010535,1.0136990076944428,1.3870569494225409
IN,13-1111,13-1111,Indiana,8.6,13,Business & Financial Operations,False,Management & Business,71778,3.950909090909091,2.6925714285714286,763581.896029091,1.175416576329984,10.638104935064936,1.0946618595359978,0.952847471127041
IN,13-1121,13-1121,Indiana,6.7,13,Business & Financial Operations,False,Management & Business,39652,3.958571428571428,2.632,413132.6019199999,0.6359539311296138,10.41896,1.072111827966431,0.5263772733306783
IN,13-1131,13-1131,Indiana,4.0,13,Business & Financial Operations,False,Management & Business,70305,3.7889285714285714,2.4534285714285717,653545.8318688776,1.0060330243093938,9.2958656122449,0.9565453244924795,0.9332935085623257
IN,13-1141,13-1141,Indiana,17.6,13,Business & Financial Operations,False,Management & Business,74051,3.433636363636364,2.382285714285714,605729.9864742857,0.9324279040461786,8.179902857142858,0.8417126665962112,0.9830213726271074
IN,13-1151,13-1151,Indiana,4.5,13,Business & Financial Operations,False,Management & Business,76146,3.8549999999999995,2.667142857142857,782920.6622999999,1.2051856247566264,10.281835714285712,1.05800172785896,1.0108323377140582
IN,13-1161,13-1161,Indiana,3.2,13,Business & Financial Operations,False,Management & Business,108754,3.986923076923077,2.518,1091789.2697507693,1.6806412150391934,10.039072307692306,1.0330213536559478,1.4437010487189699
IN,13-1161,13-1161,Indiana,3.2,13,Business & Financial Operations,False,Management & Business,108754,3.986923076923077,2.5425714285714283,1102443.2896303295,1.6970414356784045,10.137036703296701,1.0431018978990445,1.4437010487189699
IN,13-1161,13-1161,Indiana,3.2,13,Business & Financial Operations,False,Management & Business,108754,3.516111111111111,2.518,962860.9101044444,1.4821758875145208,8.853567777777776,0.911032841498386,1.4437010487189699
IN,13-1161,13-1161,Indiana,3.2,13,Business & Financial Operations,False,Management & Business,108754,3.516111111111111,2.5425714285714283,972256.8068784125,1.4966394216488956,8.939963650793649,0.9199229838300393,1.4437010487189699
IN,13-1199,13-1199,Indiana,2.8,13,Business & Financial Operations,False,Management & Business,50576,4.022380952380952,2.771714285714286,563866.2984859864,0.8679852122227482,11.14889074829932,1.1472217610929702,0.6713925394928979
IN,13-1199,13-1199,Indiana,2.8,13,Business & Financial Operations,False,Management & Business,50576,4.022380952380952,2.4842857142857144,505392.9971482993,0.777974582030388,9.992743537414965,1.0282541194416428,0.6713925394928979
IN,13-1199,13-1199,Indiana,2.8,13,Business & Financial Operations,False,Management & Business,50576,4.022380952380952,2.274285714285714,462671.4499482992,0.7122113482417353,9.148043537414964,0.941334421018456,0.6713925394928979
IN,13-1199,13-1199,Indiana,2.8,13,Business & Financial Operations,False,Management & Business,50576,3.834285714285714,2.771714285714286,537498.6901159184,0.8273963453081056,10.627544489795918,1.0935751888623886,0.6713925394928979
IN,13-1199,13-1199,Indiana,2.8,13,Business & Financial Operations,False,Management & Business,50576,3.834285714285714,2.4842857142857144,481759.7268897959,0.7415948069739179,9.525461224489796,0.9801707315903999,0.6713925394928979
IN,13-1199,13-1199,Indiana,2.8,13,Business & Financial Operations,False,Management & Business,50576,3.834285714285714,2.274285714285714,441035.93168979586,0.678906804314248,8.720261224489795,0.8973155863668294,0.6713925394928979
IN,13-1199,13-1199,Indiana,2.8,13,Business & Financial Operations,False,Management & Business,50576,3.9535294117647055,2.771714285714286,554214.5365539496,0.8531278131347078,10.958053949579831,1.1275846390463924,0.6713925394928979
IN,13-1199,13-1199,Indiana,2.8,13,Business & Financial Operations,False,Management & Business,50576,3.9535294117647055,2.4842857142857144,496742.12919663865,0.7646579048764337,9.821696638655462,1.0106533797039876,0.6713925394928979
IN,13-1199,13-1199,Indiana,2.8,13,Business & Financial Operations,False,Management & Business,50576,3.9535294117647055,2.274285714285714,454751.8514554621,0.700020347649961,8.991455462184872,0.9252214953931845,0.6713925394928979
IN,13-2011,13-2011,Indiana,2.7,13,Business & Financial Operations,False,Management & Business,39435,4.1476,2.404,393199.6968239999,0.6052702976043918,9.970830399999999,1.025999255826614,0.5234966148944643
IN,13-2020,13-2020,Indiana,15.6,13,Business & Financial Operations,False,Management & Business,40626,3.9780578709698577,2.476408055021274,400218.69259185804,0.616074959183765,9.851294555010535,1.0136990076944428,0.5393070489844684
IN,13-2031,13-2031,Indiana,3.8,13,Business & Financial Operations,False,Management & Business,80000,3.9676923076923076,2.286,725611.5692307692,1.116967113660018,9.070144615384615,0.9333186156314911,1.061993893535112
IN,13-2041,13-2041,Indiana,8.4,13,Business & Financial Operations,False,Management & Business,52112,4.0627272727272725,2.1542857142857144,456098.5717194805,0.7020934158175521,8.752275324675324,0.9006098398691568,0.6917828222487721
IN,13-2051,13-2051,Indiana,6.8,13,Business & Financial Operations,False,Management & Business,91799,3.9780578709698577,2.476408055021274,904338.9888554122,1.3920904144663624,9.851294555010535,1.0136990076944428,1.218624717907872
IN,13-2052,13-2052,Indiana,8.5,13,Business & Financial Operations,False,Management & Business,107248,3.8352380952380956,2.3857142857142857,981295.8534965987,1.5105536399986073,9.14978231292517,0.9415133411593022,1.4237090136731714
